編號,語別,詞語,語源,義項,詞類,等級,翻譯,分類,近義詞,反義詞,相關詞,附註
801600,28,apawtatikiane,,2801647,,,要切小的,,,,,
801601,28,apawtavangulane,,2801648,,,要種黎豆,,,,,
801602,28,apawvurasiane,,2801649,,,要種地瓜,,,,,
801603,28,apaypadhane,,2801650,,,要張開,,,,,
801604,28,apeape,,2801651,,,用手伸入洞口裡面,,,,,
801605,28,apece,,2801652,,B,睡；睡覺；躺睡的意思,,,,,
801605,28,apece,,2801653,,B,睡覺,身體部位,,,,
801606,28,apelaelane,,2801654,,,要講的；要宣告的,,,,,
801607,28,apelre,,2801655,,,隨便捲起來；搞亂,,,,,
801608,28,apelrepelrane,,2801656,,,要捆起來,,,,,
801609,28,api,,2801657,,,想要,,,,,
801610,28,apia,,2801658,,,想要；想要做,,,,,
801610,28,apia,,2801659,,,想,,,,,
801611,28,apiadamu,,2801660,,,嚐了甜頭又再想要,,,,,
801612,28,apiakaekane,,2801661,,,愛吃鬼；很會吃,,,,,
801613,28,apiakane,,2801662,,,想吃,,,,,
801614,28,apiane,,2801663,,,要做的；待做的事情或工作,,,,,
801615,28,apianeta,,2801664,,,我們要做的/計畫,,,,,
801616,28,apiapiane,,2801665,,,該要做的,,,,,
801617,28,apiapidrane,,2801666,,,一打苧麻（指已去皮加工的苧麻一打有十二把）,,,,,
801618,28,apidri,,2801667,,,苧麻；菸草捆在一起成扁形,,,,,
801619,28,apikakwakwane,,2801668,,,可以的；能夠的；可以做的意思,,,,,
801620,28,apilrici,,2801669,,,鍋巴,,,,,
801621,28,apinela,,2801670,,,改變；變化,,,,,
801622,28,apinelane,,2801671,,,改變；受到影響而改變或有變化；受破壞的樣子,,,,,
801623,28,apu,,2801672,,,吃檳榔；嚼檳榔,,,,,
801624,28,apua,,2801673,,,吃檳榔啊,,,,,
801625,28,apuaciladhane,,2801674,,,要澆水的,,,,,
801626,28,apuadringane,,2801675,,,要放到裡面；要深一點,,,,,
801627,28,apuapu,,2801676,,,在吃檳榔,,,,,
801628,28,apubilrilane,,2801677,,,要延後,,,,,
801629,28,apubwurane,,2801678,,,要灌腸,,,,,
801630,28,apudaanane,,2801679,,,要拿進屋內,,,,,
801631,28,apudidilrunganane,,2801680,,,要放在小瓶子裡,,,,,
801632,28,apudidiwsane,,2801681,,,要放車子裡,,,,,
801633,28,apudrapalane,,2801682,,,要踏腳的,,,,,
801634,28,apudriadringadhane,,2801683,,,要修護,,,,,
801635,28,apudringadhane,,2801684,,,要收起來的；要收藏的,,,,,
801636,28,apudru,,2801685,,,兵蟻,,,,,
801637,28,apueradhane,,2801686,,,要沾血（作小米糕配肉的要沾血作配料）,,,,,
801638,28,apugelecane,,2801687,,,要用鬆緊帶,,,,,
801639,28,apukuane,,2801688,,,要出力的,,,,,
801640,28,apulacengane,,2801689,,,要配菜,,,,,
801641,28,apulagadhane,,2801690,,,要留一瓶小米酒,,,,,
801642,28,apulane,,2801691,,,要修整芋頭,,,,,
801643,28,apulatadrane,,2801692,,,要拿到外面,,,,,
801644,28,apulebeane,,2801693,,,要拿到下面來的,,,,,
801645,28,apulelelebeane,,2801694,,,要低一點；要往下一點點,,,,,
801646,28,apulralravathane,,2801695,,,要拉網子,,,,,
801647,28,apulrangeane,,2801696,,,要施肥,,,,,
801648,28,apulrapane,,2801697,,,要燒開水,,,,,
801649,28,apulrekemane,,2801698,,,要給神力,,,,,
801650,28,apulrialrivalane,,2801699,,,要譏笑的,,,,,
801651,28,apulriswane,,2801700,,,要拿到廚房,,,,,
801652,28,apulrivalane,,2801701,,,要譏笑,,,,,
801653,28,apulrudhane,,2801702,,,要拿到箱子裡（寶盒）,,,,,
801654,28,apulrulrudhane,,2801703,,,要放在小寶盒（小盆子）,,,,,
801655,28,apulrulrumucane,,2801704,,,要拿到口袋,,,,,
801656,28,apuludhane,,2801705,,,要灌在瓶子裡,,,,,
801657,28,apuniakane,,2801706,,,填飽肚子的意思,,,,,
801658,28,apurangiane,,2801707,,,要放在大水缸,,,,,
801659,28,apuraparane,,2801708,,,要放在吊架上,,,,,
801660,28,apurathudu,,2801709,,,排成在一起，很有順序地集中,,,,,
801661,28,apuricane,,2801710,,,要撕掉的,,,,,
801662,28,apuricingane,,2801711,,,會生枝,,,,,
801663,28,apusamaliane,,2801712,,,嚇人,,,,,
801664,28,apusegemane,,2801713,,,驚嘆的話（對受害或闖禍的人的歎息的話）,,,,,
801665,28,aputaetalane,,2801714,,,要給…就位,,,,,
801666,28,aputalekane,,2801715,,,請豐宴,,,,,
801667,28,aputaluvayvadhane,,2801716,,,要拿出來,,,,,
801668,28,aputarirane,,2801717,,,要炫燿,,,,,
801669,28,aputedrane,,2801718,,,要留下的；要剩下的,,,,,
801670,28,aputhiriane,,2801719,,,要放芋頭莖梗,,,,,
801671,28,aputiamane,,2801720,,,要做生意,,,,,
801672,28,aputimuane,,2801721,,,要放入鹽巴,,,,,
801673,28,aputinane,,2801722,,,以單獨顏色為主色的刺繡或串珠,,,,,
801674,28,apuvagane,,2801723,,,要講話、要放聲音,,,,,
801675,28,apuvalisane,,2801724,,,要裝假牙,,,,,
801676,28,apuy,PAN28117,2801725,,I,火,自然景觀,,,,
801676,28,apuy,PAN28117,2801726,,I,火,,,,,
801677,28,apwadaylane,,2801727,,,要放遠一點,,,,,
801678,28,apwalane,,2801728,,,要怪；要嫌,,,,,
801679,28,apwalrane,,2801729,,,要捕捉,,,,,
801680,28,apwane,,2801730,,,要放的,,,,,
801681,28,apwapwi,,2801731,,,頭暈暈的樣子；眼冒金星的意思。,,,,,
801682,28,apwi,,2801732,,,火,,,,,
801683,28,apwiganane,,2801733,,,要延後的,,,,,
801684,28,apwinuane,,2801734,,,很不好意思,,,,,
801685,28,apwinwane,,2801735,,,要放哪裡,,,,,
801686,28,ara,,2801736,,,怎能；不能；不行的意思,,,,,
801687,28,araalrima,,2801737,,,用手,,,,,
801688,28,arabaane,,2801738,,,要連續多年作同一個田裡（不休耕之意）,,,,,
801689,28,arabe,,2801739,,,赤手抓一把；用雙手抓（危險的東西）,,,,,
801690,28,aradape,,2801740,,,小梗木薑子,,,,,
801691,28,aradramaw,,2801741,,,夜間捕魚、夜行的魚、蝦、螃蟹,,,,,
801692,28,araedrane,,2801742,,,要砌的,,,,,
801693,28,arai,,2801743,,,漁網,,,,,
801694,28,araka,,2801744,,,牽手啊、牽手,,,,,
801695,28,arakai,,2801745,,,用,,,,,
801696,28,arakaiya,,2801746,,,使用；用,,,,,
801697,28,arakaiyane,,2801747,,,使用時,,,,,
801698,28,arakane,,2801748,,,屋內上方排列陶壺或瓷器的東西；屋內上方的架子,,,,,
801699,28,arakay,,2801749,,U,用；使用,,,,,
801699,28,arakay,,2801750,,U,使用,其他,,,,
801699,28,arakay,,2801751,,U,用,,,,,
801699,28,arakay,,2801752,,U,用來,,,,,
801700,28,arakaykaiyane,,2801753,,,使用,,,,,
801701,28,arakaynga,,2801754,,,用過,,,,,
801702,28,arakayya,,2801755,,,要使用,,,,,
801702,28,arakayya,,2801756,,,用,,,,,
801703,28,arakayyanga,,2801757,,,要用的,,,,,
801704,28,arake,,2801758,,S,牽手,,,,,
801705,28,aralrabu,,2801759,,,用刀砍樹枝,,,,,
801706,28,aralubane,,2801760,,,要幫忙的,,,,,
801707,28,aralubaneta,,2801761,,,要協助,,,,,
801708,28,aranavane,,2801762,,,要決心；要全力以赴,,,,,
801709,28,araperapane,,2801763,,,有湯的食物要用手抓,,,,,
801710,28,arapisase,,2801764,,,紅嘴黑鵯,,,,,
801711,28,araradrai,,2801765,,,會飛的白蟻,,,,,
801712,28,araradray,,2801766,,,飛蟻,,,,,
801713,28,ararake,,2801767,,,在牽手,,,,,
801715,28,araray,,2801768,,,撒網,,,,,
801716,28,ararudhane,,2801769,,,要手搖的,,,,,
801717,28,arathungu,,2801770,,,工程的總負責人,,,,,
801718,28,araukudru,,2801771,,,用柺杖,,,,,
801719,28,aray,,2801772,,I,魚網,物品(不含食品),,,,
801720,28,aremi,,2801773,,,鋁,其他,,,,
801720,28,aremi,,2801774,,,鋁,,,,,
801721,28,ariakaawlrulru,,2801775,,,用頭行走；頭在先,,,,,
801722,28,ariakadrusa,,2801776,,,兩人抬；兩人合力,,,,,
801723,28,ariakakukucucu,,2801777,,,用蹲的,,,,,
801724,28,ariakalrilrikudru,,2801778,,,背向行；逆向走,,,,,
801725,28,ariakanenene,,2801779,,,用坐著做,,,,,
801726,28,arici,,2801780,,,豬的脂肪,,,,,
801728,28,aringiringane,,2801781,,,要炒的花生,,,,,
801729,28,aru,,2801782,,,更；更加；愈,,,,,
801729,28,aru,,2801783,,,更,,,,,
801729,28,aru,,2801784,,,越來,,,,,
801730,28,aruakathariri,,2801785,,,變得更好,,,,,
801731,28,aruapadeethe,,2801786,,,拉近距離,,,,,
801732,28,aruapadrumulru,,2801787,,,繼續,,,,,
801733,28,arubuane,,2801788,,,要湊積的,,,,,
801734,28,arubuaneta,,2801789,,,湊錢,,,,,
801735,28,arudethane,,2801790,,,要更靠近,,,,,
801736,28,arudethe,,2801791,,,更靠近,,,,,
801737,28,arukaulraulraunga,,2801792,,,遺忘了,,,,,
801738,28,arukuru,,2801793,,,酒精,,,,,
801739,28,arululane,,2801794,,,石礫；很多的小石子,,,,,
801740,28,arupiale,,2801795,,,幾次,,,,,
801741,28,arupili,,2801796,,I,抱著,26肢體動作,,,,
801742,28,arupipi,,2801797,,,小頭蝨；頭蝨的幼蟲,,,,,
801743,28,arwa,,2801798,,,漸漸的；逐漸；更,,,,,
801743,28,arwa,,2801799,,,更,,,,,
801744,28,arwakay,,2801800,,,繼續的意思,,,,,
801745,28,arwaredrepe,,2801801,,,下降,,,,,
801746,28,asa,,2801802,,,在…（位置）,,,,,
801747,28,asabalriane,,2801803,,,有味道（指異樣的味道或說臭味）,,,,,
801747,28,asabalriane,,2801804,,,要嗅的；要聞的,,,,,
801749,28,asabebekele,,2801805,,,得的比較少,,,,,
801751,28,asadadaane,,2801806,,,在比較裡面,,,,,
801752,28,asadaidaili su,,2801807,,,比較遠,,,,,
801753,28,asadaydayli,,2801808,,,在較遠,,,,,
801754,28,asadedethe,,2801809,,,在比較近,,,,,
801755,28,asadradradha,,2801810,,,在比較上面,,,,,
801756,28,asadrukane,,2801811,,,要一起放；要擠放,,,,,
801757,28,asadrwadrusa,,2801812,,,三心二意；分心的意思,,,,,
801758,28,asakaiya,,2801813,,,位置,,,,,
801759,28,asakaiyane,,2801814,,,在坐的位置,,,,,
801760,28,asakay,,2801815,,,支持,,,,,
801761,28,asakaykay,,2801816,,,在順位上比較接近,,,,,
801762,28,asakivalanenga,,2801817,,,分出的,,,,,
801763,28,asalrawdru,,2801818,,,位置在下方或後方,,,,,
801764,28,asalrikudru,,2801819,,,殿後；在最後,,,,,
801765,28,asalu,,2801820,,,可以這樣,,,,,
801766,28,asane,,2801821,,,今年；現在；剛才；離現在很近的時間,,,,,
801767,28,asangidrane,,2801822,,,要壓扁,,,,,
801768,28,asangilukane,,2801823,,,要帶領,,,,,
801769,28,asangilukaneli,,2801824,,,帶領,,,,,
801770,28,asapukuanane,,2801825,,,充實力量；要有力量,,,,,
801771,28,asara,,2801826,,,盡早,,,,,
801772,28,asaradane,,2801827,,,要散落,,,,,
801773,28,asaramakapiane,,2801828,,,要早一點完成,,,,,
801774,28,asarane,,2801829,,,要篩,,,,,
801775,28,asarapelaelane,,2801830,,,要早一點通知,,,,,
801776,28,asarapiane,,2801831,,,要早一點做；要早一點動手,,,,,
801777,28,asararane,,2801832,,,要放下、要放在地上,,,,,
801778,28,asarurane,,2801833,,,要傳達；要垂下繩子,,,,,
801779,28,asasamaliane,,2801834,,,驚嚇；驚嚇來不及反應,,,,,
801780,28,asasananeana,,2801835,,,過去不久；剛剛發生的事。,,,,,
801781,28,asasegele,,2801836,,,黑螞蟻（有螫的黑螞蟻）,,,,,
801782,28,asatangadrane,,2801837,,,取比較根部；取比較重要,,,,,
801784,28,asatedrane,,2801838,,,要送（東西）,,,,,
801785,28,asatelengane,,2801839,,,變成要堵住用的,,,,,
801786,28,asaulra,,2801840,,,浪費；白費；無意義,,,,,
801787,28,asavaeva,,2801841,,,分到一個,,,,,
801788,28,asawlra,,2801842,,,枉費,,,,,
801789,28,asawlriane,,2801843,,,要還的,,,,,
801790,28,aseasane,,2801844,,,鬆口氣；喘口氣,,,,,
801791,28,asebesebane,,2801845,,,要倒掉水（煮的湯水不能喝的）,,,,,
801792,28,asegemane,,2801846,,,緊張；恐慌的樣子；糟糕,,,,,
801793,28,asekeseketane,,2801847,,,要藏起來,,,,,
801794,28,aseketane,,2801848,,,可藏的,,,,,
801795,28,aseleke,,2801849,,,有沈澱,,,,,
801796,28,asese,,2801850,,,滴下,,,,,
801796,28,asese,,2801851,,,流,,,,,
801797,28,asesegemane,,2801852,,,很緊張；很恐慌的樣子；害怕的意思,,,,,
801798,28,asesese,,2801853,,,正在滴下,,,,,
801799,28,asi,,2801854,,B,指無奈的嘆氣,,,,,
801799,28,asi,,2801855,,B,為什麼；怎麼了,,,,,
801799,28,asi,,2801856,,B,為什麼,疑問詞,,,,
801799,28,asi,,2801857,,B,為什麼,,,,,
801799,28,asi,,2801858,,B,因為；為什麼,,,,,
801801,28,asia,,2801859,,,用...（數字的多少）,,,,,
801802,28,asiagiane,,2801860,,,要修平,,,,,
801803,28,asiakalra,,2801861,,,用很多,,,,,
801804,28,asialrivane,,2801862,,,要炫燿,,,,,
801805,28,asiamecane,,2801863,,,要背的,,,,,
801806,28,asiamia,,2801864,,,真叫人驚訝,,,,,
801807,28,asiangatwane,,2801865,,,要帶木柴,,,,,
801808,28,asiapapalra,,2801866,,,跟著；陪著,,,,,
801809,28,asiapece,,2801867,,,不要睡,,,,,
801810,28,asiapu,,2801868,,,不要吃檳榔,,,,,
801811,28,asiaraba,,2801869,,,不情願,,,,,
801812,28,asiasipane,,2801870,,,可算的,,,,,
801813,28,asiasipi,,2801871,,,在算,,,,,
801814,28,asiatiki,,2801872,,,作的小,,,,,
801815,28,asibengelradhane,,2801873,,,帶的頭飾,,,,,
801816,28,asicingasane,,2801874,,,要插頭上的花或飾品,,,,,
801817,28,asicingasaneli,,2801875,,,插在頭上的飾品,,,,,
801818,28,asida,,2801876,,,要進步,,,,,
801819,28,asidi,,2801877,,,進步,,,,,
801820,28,asidramane,,2801878,,,可期待的,,,,,
801821,28,asigu,,2801879,,,梯子,,,,,
801822,28,asika,,2801880,,,擦拭,,,,,
801824,28,asikawriva,,2801881,,,不用說,,,,,
801825,28,asiki,,2801882,,,擦；擦拭,,,,,
801826,28,asilabitane,,2801883,,,要穿的短裙（男用）,,,,,
801827,28,asilabitane su,,2801884,,,穿的勇士裙,,,,,
801828,28,asilaimadhaneli,,2801885,,,穿的衣服,,,,,
801829,28,asilaketane,,2801886,,,要戴的腰帶,,,,,
801830,28,asilaketaneli,,2801887,,,我要戴的皮帶,,,,,
801831,28,asilalakane,,2801888,,,要領養的,,,,,
801832,28,asilaliane,,2801889,,,要作朋友（女與女的朋友）,,,,,
801833,28,asilapane,,2801890,,,要找的,,,,,
801834,28,asilawbubulane,,2801891,,,要帶的東西；要用的裝備,,,,,
801835,28,asilaymadhane,,2801892,,,要穿的衣服,,,,,
801837,28,asilrabinane,,2801893,,,要穿傳統日本服,,,,,
801838,28,asilrabinane su,,2801894,,,日本傳統服,,,,,
801839,28,asilrabwane,,2801895,,,要佩帶長刀,,,,,
801840,28,asilrekemane,,2801896,,,要有神力,,,,,
801841,28,asilrekemaneta,,2801897,,,有神力,,,,,
801842,28,asilribuane,,2801898,,,要搗的,,,,,
801843,28,asilringavane,,2801899,,,要唱哭歌,,,,,
801844,28,asiluiyane,,2801900,,I,因為,助詞或其他,,,,
801844,28,asiluiyane,,2801901,,I,為什麼,,,,,
801845,28,asimanemanane,,2801902,,,要配戴的東西,,,,,
801846,28,asimiyaiyane,,2801903,,,要穿的樣式,,,,,
801847,28,asimiyaiyaneta,,2801904,,,穿著的樣式,,,,,
801848,28,asinaganane,,2801905,,,要得的名子,,,,,
801849,28,asinaganane su,,2801906,,,名字,,,,,
801850,28,asinavane,,2801907,,,要洗的,,,,,
801851,28,asingikayane,,2801908,,,要依照,,,,,
801852,28,asingikayyaneta,,2801909,,,規則,,,,,
801853,28,asingitha,,2801910,,,何必,,,,,
801854,28,asingithaa,,2801911,,,何必；何必呢；為什麼,,,,,
801855,28,asingithaanga,,2801912,,I,不客氣,其他,,,,
801856,28,asingithanga,,2801913,,,何必；沒有必要,,,,,
801857,28,asipa,801861,2801914,,,數一數,,,,,
801858,28,asipadreele,,2801915,,,不用給別人看,,,,,
801859,28,asipaku,801861,2801916,,,算,,,,,
801860,28,asipane,801861,2801917,,,要算的,,,,,
801861,28,asipi,PAN30002,2801918,,I,算數,,,,,
801861,28,asipi,PAN30002,2801919,,I,數（計算）,其他,,,,
801861,28,asipi,PAN30002,2801920,,I,數一數,,,,,
801862,28,asipia,,2801921,,,要用多少；要花多少,,,,,
801863,28,asipunane,,2801922,,,損失的,,,,,
801864,28,asipunu,,2801923,,,吃虧；損失,,,,,
801865,28,asiridraidrane,,2801924,,,要帶鋸子,,,,,
801866,28,asiridrydrane,,2801925,,,要帶鋸子,,,,,
801867,28,asirukudrane,,2801926,,,帶裝備,,,,,
801868,28,asisavane,,2801927,,,要趕出去的,,,,,
801869,28,asisekete,,2801928,,,不要藏起來；不用隱瞞,,,,,
801870,28,asisivane,,2801929,,,渴望要；想要；因缺乏想要；羨慕,,,,,
801871,28,asitaetalane,,2801930,,,要帶的椅子；要坐的椅子,,,,,
801872,28,asitamakuane,,2801931,,,要帶香菸,,,,,
801873,28,asitamane,,2801932,,,要稱他父親,,,,,
801874,28,asitamane su,,2801933,,,稱他為父親,,,,,
801875,28,asitangadranane,,2801934,,,要根據的,,,,,
801876,28,asitangadrananeta,,2801935,,,根據,,,,,
801877,28,asitarane,,2801936,,,要戴戒子的,,,,,
801878,28,asitatu,,2801937,,,第一棒（指跑接力賽的第一棒）,,,,,
801879,28,asitinane,,2801938,,,要稱她為母親,,,,,
801880,28,asititane,,2801939,,,要鞭打,,,,,
801881,28,asivane,,2801940,,,不由自己想要的意思、想要到無法控制自己的樣子。,,,,,
801884,28,asu,,2801941,,,你為什麼,,,,,
801884,28,asu,,2801942,,,怎麼,,,,,
801885,28,asuberadhane,,2801943,,,要搗小米,,,,,
801886,28,asuburane,,2801944,,,要拆掉,,,,,
801887,28,asubusubane,,2801945,,,要覆蓋,,,,,
801888,28,asubwurane,,2801946,,,清洗腸子（指豬腸子）,,,,,
801889,28,asudralri,,2801947,,,害喜,,,,,
801890,28,asuiniuaneta,,2801948,,,尊敬,,,,,
801891,28,asukatuatuase,,2801949,,,走,,,,,
801892,28,asukubane,,2801950,,,要結婚；要禮拜,,,,,
801893,28,asukubaneta,,2801951,,,禮拜,,,,,
801894,28,asukucingalrane,,2801952,,,不容易的；不輕易答應的意思,,,,,
801895,28,asulrapane,,2801953,,,要摸,,,,,
801896,28,asulravane,,2801954,,,要敷藥；要打藥,,,,,
801897,28,asulrebane,,2801955,,,會習慣,,,,,
801898,28,asulrebane su,,2801956,,,習慣,,,,,
801899,28,asulru,PAN27645,2801957,,I,杵,,,,806973,
801899,28,asulru,PAN27645,2801958,,I,木杵,物品(不含食品),,,806973,
801900,28,asumagane,,2801959,,,要單吃一種無配菜,,,,,
801901,28,asumangangane,,2801960,,,要稱他是壞人；要怪,,,,,
801902,28,asumaycicilrane,,2801961,,,要稱為貪心或一毛不拔,,,,,
801903,28,asumia,,2801962,,,你怎麼了？,,,,,
801904,28,asumicare,,2801963,,,你怎麼了？,,,,,
801905,28,asuna,,2801964,,,妳怎麼做的,,,,,
801906,28,asunaganane,,2801965,,,要起名字的,,,,,
801907,28,asunanaganane,,2801966,,,要起外號（不好的稱號）,,,,,
801908,28,asunanagananeta,,2801967,,,起外號,,,,,
801909,28,asungitha,,2801968,,,妳又何必,,,,,
801910,28,asungu,,2801969,,,損失；吃虧,,,,,
801911,28,asura,,2801970,,,要留下,,,,,
801912,28,asurasakane,,2801971,,,要大方；無顧忌,,,,,
801913,28,asuru,,2801972,,,指人留下；留下來；停留在原地,,,,,
801914,28,asutaluane,,2801973,,,要靠背,,,,,
801915,28,asutaluaneli,,2801974,,,靠背,,,,,
801916,28,aswala,,2801975,,,先走；走在前面的意思；先前,,,,,
801917,28,aswalala,,2801976,,,已先走；已走在前面；領先；比較先；在前,,,,,
801918,28,aswalalanga,,2801977,,,最早的；起初,,,,,
801919,28,aswapane,,2801978,,,要掃地的,,,,,
801920,28,aswiniwane,,2801979,,,要尊敬的意思,,,,,
801921,28,ata,,2801980,,,漂流木,,,,,
801921,28,ata,,2801981,,,我們來…,,,,,
801921,28,ata,,2801982,,,我們為什麼…,,,,,
801922,28,ataetalane,,2801983,,,要墊高,,,,,
801923,28,atalingikaiyane,,2801984,,,替；代替；有代替；代理,,,,,
801924,28,atalravane,,2801985,,,窮苦因認真而成功,,,,,
801925,28,atamakuane,,2801986,,,抽菸,,,,,
801926,28,atangadrane,,2801987,,,要含咬在嘴巴,,,,,
801927,28,atangetangane,,2801988,,,要搥打的,,,,,
801928,28,atanitaniane,,2801989,,,可以分的,,,,,
801929,28,atapadhane,,2801990,,,要抬舉的（如東西用手抬舉）,,,,,
801930,28,atara,,2801991,,,一定會,,,,,
801931,28,atarabulrubulru,,2801992,,,老師,,,,,
801932,28,atarapipisingane,,2801993,,,非常害怕以致心裡發毛,,,,,
801933,28,atarapisingane,,2801994,,,怕的樣子；怕的心裡緊張,,,,,
801934,28,atarubu,,2801995,,,我們來湊一湊,,,,,
